annee,dept,libelle_classe_age,patho_niv1,Npop,Ntop,prev_calculee
2016,32,de 5 à 9 ans,Maladies cardioneurovasculaires,33390,80.0,0.24
2016,32,de 5 à 9 ans,Maladies inflammatoires ou rares ou infection VIH,37720,100.0,0.27
2016,32,de 5 à 9 ans,Maladies neurologiques,47500,290.0,0.61
2016,32,de 5 à 9 ans,Maladies psychiatriques,61890,440.0,0.71
2016,32,de 5 à 9 ans,Maladies respiratoires chroniques (hors mucoviscidose),19000,1160.0,6.11
2016,32,de 50 à 54 ans,Cancers,284840,2840.0,1.0
2016,32,de 50 à 54 ans,Diabète,26480,1100.0,4.15
2016,32,de 50 à 54 ans,Insuffisance rénale chronique terminale,13240,20.0,0.15
2016,32,de 50 à 54 ans,Maladies cardioneurovasculaires,330880,3530.0,1.07
2016,32,de 50 à 54 ans,Maladies du foie ou du pancréas (hors mucoviscidose),26480,320.0,1.21
2016,32,de 50 à 54 ans,Maladies inflammatoires ou rares ou infection VIH,225080,1520.0,0.68
2016,32,de 50 à 54 ans,Maladies neurologiques,139080,860.0,0.62
2016,32,de 50 à 54 ans,Maladies psychiatriques,158880,3150.0,1.98
2016,32,de 50 à 54 ans,Maladies respiratoires chroniques (hors mucoviscidose),26480,1240.0,4.68
2016,32,de 55 à 59 ans,Cancers,315450,4140.0,1.31
2016,32,de 55 à 59 ans,Diabète,26290,1680.0,6.39
2016,32,de 55 à 59 ans,Insuffisance rénale chronique terminale,32690,50.0,0.15
2016,32,de 55 à 59 ans,Maladies cardioneurovasculaires,335030,5790.0,1.73
2016,32,de 55 à 59 ans,Maladies du foie ou du pancréas (hors mucoviscidose),26290,380.0,1.45
2016,32,de 55 à 59 ans,Maladies inflammatoires ou rares ou infection VIH,236610,1770.0,0.75
2016,32,de 55 à 59 ans,Maladies neurologiques,164500,940.0,0.57
2016,32,de 55 à 59 ans,Maladies psychiatriques,157740,3430.0,2.17
2016,32,de 55 à 59 ans,Maladies respiratoires chroniques (hors mucoviscidose),26290,1530.0,5.82
2016,32,de 60 à 64 ans,Cancers,336650,6120.0,1.82
2016,32,de 60 à 64 ans,Diabète,26930,2570.0,9.54
2016,32,de 60 à 64 ans,Insuffisance rénale chronique terminale,40390,50.0,0.12
2016,32,de 60 à 64 ans,Maladies cardioneurovasculaires,349970,9010.0,2.57
2016,32,de 60 à 64 ans,Maladies du foie ou du pancréas (hors mucoviscidose),26930,320.0,1.19
2016,32,de 60 à 64 ans,Maladies inflammatoires ou rares ou infection VIH,228790,1840.0,0.8
2016,32,de 60 à 64 ans,Maladies neurologiques,188500,1190.0,0.63
2016,32,de 60 à 64 ans,Maladies psychiatriques,161580,3260.0,2.02
2016,32,de 60 à 64 ans,Maladies respiratoires chroniques (hors mucoviscidose),26930,2000.0,7.43
2016,32,de 65 à 69 ans,Cancers,346680,7820.0,2.26
2016,32,de 65 à 69 ans,Diabète,27200,3340.0,12.28
2016,32,de 65 à 69 ans,Insuffisance rénale chronique terminale,61080,100.0,0.16
2016,32,de 65 à 69 ans,Maladies cardioneurovasculaires,394400,12220.0,3.1
2016,32,de 65 à 69 ans,Maladies du foie ou du pancréas (hors mucoviscidose),27200,400.0,1.47
2016,32,de 65 à 69 ans,Maladies inflammatoires ou rares ou infection VIH,237880,1960.0,0.82
2016,32,de 65 à 69 ans,Maladies neurologiques,190400,1590.0,0.84
2016,32,de 65 à 69 ans,Maladies psychiatriques,163200,2590.0,1.59
2016,32,de 65 à 69 ans,Maladies respiratoires chroniques (hors mucoviscidose),27200,2220.0,8.16
2016,32,de 70 à 74 ans,Cancers,244750,7530.0,3.08
2016,32,de 70 à 74 ans,Diabète,19580,2960.0,15.12
2016,32,de 70 à 74 ans,Insuffisance rénale chronique terminale,29020,70.0,0.24
2016,32,de 70 à 74 ans,Maladies cardioneurovasculaires,283910,12220.0,4.3
2016,32,de 70 à 74 ans,Maladies du foie ou du pancréas (hors mucoviscidose),19580,300.0,1.53
2016,32,de 70 à 74 ans,Maladies inflammatoires ou rares ou infection VIH,156640,1600.0,1.02
2016,32,de 70 à 74 ans,Maladies neurologiques,132340,1510.0,1.14
2016,32,de 70 à 74 ans,Maladies psychiatriques,107690,1860.0,1.73
2016,32,de 70 à 74 ans,Maladies respiratoires chroniques (hors mucoviscidose),19580,1940.0,9.91
2016,32,de 75 à 79 ans,Cancers,197670,7600.0,3.84
2016,32,de 75 à 79 ans,Diabète,16160,2700.0,16.71
2016,32,de 75 à 79 ans,Insuffisance rénale chronique terminale,27990,110.0,0.39
2016,32,de 75 à 79 ans,Maladies cardioneurovasculaires,234320,14480.0,6.18
2016,32,de 75 à 79 ans,Maladies du foie ou du pancréas (hors mucoviscidose),16160,220.0,1.36
2016,32,de 75 à 79 ans,Maladies inflammatoires ou rares ou infection VIH,125530,1620.0,1.29
2016,32,de 75 à 79 ans,Maladies neurologiques,117450,2180.0,1.86
2016,32,de 75 à 79 ans,Maladies psychiatriques,76470,1750.0,2.29
2016,32,de 75 à 79 ans,Maladies respiratoires chroniques (hors mucoviscidose),16160,1740.0,10.77
2016,32,de 80 à 84 ans,Cancers,181680,8110.0,4.46
2016,32,de 80 à 84 ans,Diabète,15500,2680.0,17.29
2016,32,de 80 à 84 ans,Insuffisance rénale chronique terminale,22360,90.0,0.4
2016,32,de 80 à 84 ans,Maladies cardioneurovasculaires,229070,18880.0,8.24
2016,32,de 80 à 84 ans,Maladies du foie ou du pancréas (hors mucoviscidose),15500,230.0,1.48
2016,32,de 80 à 84 ans,Maladies inflammatoires ou rares ou infection VIH,107610,1410.0,1.31
2016,32,de 80 à 84 ans,Maladies neurologiques,93000,3620.0,3.89
2016,32,de 80 à 84 ans,Maladies psychiatriques,77500,2040.0,2.63
2016,32,de 80 à 84 ans,Maladies respiratoires chroniques (hors mucoviscidose),15500,2100.0,13.55
2016,32,de 85 à 89 ans,Cancers,134370,6620.0,4.93
2016,32,de 85 à 89 ans,Diabète,12000,1980.0,16.5
2016,32,de 85 à 89 ans,Insuffisance rénale chronique terminale,16740,80.0,0.48
2016,32,de 85 à 89 ans,Maladies cardioneurovasculaires,177630,19400.0,10.92
2016,32,de 85 à 89 ans,Maladies du foie ou du pancréas (hors mucoviscidose),12000,140.0,1.17
2016,32,de 85 à 89 ans,Maladies inflammatoires ou rares ou infection VIH,86370,1340.0,1.55
2016,32,de 85 à 89 ans,Maladies neurologiques,60000,4510.0,7.52
2016,32,de 85 à 89 ans,Maladies psychiatriques,57630,2020.0,3.51
2016,32,de 85 à 89 ans,Maladies respiratoires chroniques (hors mucoviscidose),12000,1740.0,14.5
2016,32,de 90 à 94 ans,Cancers,69720,3860.0,5.54
2016,32,de 90 à 94 ans,Diabète,6640,860.0,12.95
2016,32,de 90 à 94 ans,Maladies cardioneurovasculaires,89640,12820.0,14.3
2016,32,de 90 à 94 ans,Maladies du foie ou du pancréas (hors mucoviscidose),6640,70.0,1.05
2016,32,de 90 à 94 ans,Maladies inflammatoires ou rares ou infection VIH,24340,500.0,2.05
2016,32,de 90 à 94 ans,Maladies neurologiques,26560,3420.0,12.88
2016,32,de 90 à 94 ans,Maladies psychiatriques,25450,1060.0,4.17
2016,32,de 90 à 94 ans,Maladies respiratoires chroniques (hors mucoviscidose),6640,910.0,13.7
2016,32,plus de 95 ans,Cancers,13860,810.0,5.84
2016,32,plus de 95 ans,Diabète,1980,220.0,11.11
2016,32,plus de 95 ans,Maladies cardioneurovasculaires,23220,3530.0,15.2
2016,32,plus de 95 ans,Maladies inflammatoires ou rares ou infection VIH,2700,40.0,1.48
2016,32,plus de 95 ans,Maladies neurologiques,6930,1140.0,16.45
2016,32,plus de 95 ans,Maladies psychiatriques,3690,250.0,6.78
2016,32,plus de 95 ans,Maladies respiratoires chroniques (hors mucoviscidose),1980,220.0,11.11
2016,32,tous âges,Cancers,4799860,60190.0,1.25
2016,32,tous âges,Diabète,369220,21600.0,5.85
2016,32,tous âges,Insuffisance rénale chronique terminale,1107660,980.0,0.09
2016,32,tous âges,Maladies cardioneurovasculaires,5538300,116620.0,2.11
2016,32,tous âges,Maladies du foie ou du pancréas (hors mucoviscidose),369220,3000.0,0.81
2016,32,tous âges,Maladies inflammatoires ou rares ou infection VIH,3972200,18790.0,0.47
2016,32,tous âges,Maladies neurologiques,2953760,25190.0,0.85
2016,32,tous âges,Maladies psychiatriques,2584540,32860.0,1.27
2016,32,tous âges,Maladies respiratoires chroniques (hors mucoviscidose),369220,23540.0,6.38
2016,34,de 0 à 4 ans,Cancers,430780,290.0,0.07
2016,34,de 0 à 4 ans,Diabète,61540,20.0,0.03
2016,34,de 0 à 4 ans,Maladies cardioneurovasculaires,830310,1320.0,0.16
2016,34,de 0 à 4 ans,Maladies du foie ou du pancréas (hors mucoviscidose),61540,20.0,0.03
2016,34,de 0 à 4 ans,Maladies inflammatoires ou rares ou infection VIH,800980,920.0,0.11
2016,34,de 0 à 4 ans,Maladies neurologiques,461070,1010.0,0.22
2016,34,de 0 à 4 ans,Maladies psychiatriques,492320,1570.0,0.32
2016,34,de 0 à 4 ans,Maladies respiratoires chroniques (hors mucoviscidose),123080,11160.0,9.07
2016,34,de 10 à 14 ans,Cancers,495360,560.0,0.11
2016,34,de 10 à 14 ans,Diabète,123840,320.0,0.26
2016,34,de 10 à 14 ans,Maladies cardioneurovasculaires,558340,910.0,0.16
2016,34,de 10 à 14 ans,Maladies du foie ou du pancréas (hors mucoviscidose),92350,30.0,0.03
2016,34,de 10 à 14 ans,Maladies inflammatoires ou rares ou infection VIH,928800,1070.0,0.12
2016,34,de 10 à 14 ans,Maladies neurologiques,587710,1880.0,0.32
2016,34,de 10 à 14 ans,Maladies psychiatriques,774530,7150.0,0.92
2016,34,de 10 à 14 ans,Maladies respiratoires chroniques (hors mucoviscidose),123840,4900.0,3.96
2016,34,de 15 à 19 ans,Cancers,498240,660.0,0.13
2016,34,de 15 à 19 ans,Diabète,124560,400.0,0.32
2016,34,de 15 à 19 ans,Insuffisance rénale chronique terminale,62280,10.0,0.02
2016,34,de 15 à 19 ans,Maladies cardioneurovasculaires,809640,1220.0,0.15
2016,34,de 15 à 19 ans,Maladies du foie ou du pancréas (hors mucoviscidose),124560,120.0,0.1
2016,34,de 15 à 19 ans,Maladies inflammatoires ou rares ou infection VIH,1121040,1660.0,0.15
2016,34,de 15 à 19 ans,Maladies neurologiques,560520,1840.0,0.33
2016,34,de 15 à 19 ans,Maladies psychiatriques,871920,7500.0,0.86
2016,34,de 15 à 19 ans,Maladies respiratoires chroniques (hors mucoviscidose),124560,3270.0,2.63
2016,34,de 20 à 24 ans,Cancers,525560,1160.0,0.22
2016,34,de 20 à 24 ans,Diabète,131390,530.0,0.4
2016,34,de 20 à 24 ans,Insuffisance rénale chronique terminale,96180,30.0,0.03
2016,34,de 20 à 24 ans,Maladies cardioneurovasculaires,980710,1330.0,0.14
2016,34,de 20 à 24 ans,Maladies du foie ou du pancréas (hors mucoviscidose),131390,380.0,0.29
2016,34,de 20 à 24 ans,Maladies inflammatoires ou rares ou infection VIH,1349120,2760.0,0.2
2016,34,de 20 à 24 ans,Maladies neurologiques,757860,1970.0,0.26
2016,34,de 20 à 24 ans,Maladies psychiatriques,919730,7180.0,0.78
2016,34,de 20 à 24 ans,Maladies respiratoires chroniques (hors mucoviscidose),131390,2520.0,1.92
2016,34,de 25 à 29 ans,Cancers,812630,2150.0,0.26
2016,34,de 25 à 29 ans,Diabète,139240,700.0,0.5
2016,34,de 25 à 29 ans,Insuffisance rénale chronique terminale,208860,50.0,0.02
2016,34,de 25 à 29 ans,Maladies cardioneurovasculaires,1146330,1610.0,0.14
2016,34,de 25 à 29 ans,Maladies du foie ou du pancréas (hors mucoviscidose),139240,470.0,0.34
2016,34,de 25 à 29 ans,Maladies inflammatoires ou rares ou infection VIH,1429610,4250.0,0.3
2016,34,de 25 à 29 ans,Maladies neurologiques,835440,2480.0,0.3
2016,34,de 25 à 29 ans,Maladies psychiatriques,974680,8910.0,0.91
2016,34,de 25 à 29 ans,Maladies respiratoires chroniques (hors mucoviscidose),139240,2980.0,2.14
2016,34,de 30 à 34 ans,Cancers,834780,3530.0,0.42
2016,34,de 30 à 34 ans,Diabète,137400,940.0,0.68
2016,34,de 30 à 34 ans,Insuffisance rénale chronique terminale,340040,130.0,0.04
2016,34,de 30 à 34 ans,Maladies cardioneurovasculaires,1540560,2390.0,0.16
2016,34,de 30 à 34 ans,Maladies du foie ou du pancréas (hors mucoviscidose),137400,680.0,0.49
2016,34,de 30 à 34 ans,Maladies inflammatoires ou rares ou infection VIH,1442700,5810.0,0.4
2016,34,de 30 à 34 ans,Maladies neurologiques,824400,2900.0,0.35
2016,34,de 30 à 34 ans,Maladies psychiatriques,961800,10250.0,1.07
2016,34,de 30 à 34 ans,Maladies respiratoires chroniques (hors mucoviscidose),137400,3820.0,2.78
2016,34,de 35 à 39 ans,Cancers,1159810,5640.0,0.49
2016,34,de 35 à 39 ans,Diabète,139580,1400.0,1.0
2016,34,de 35 à 39 ans,Insuffisance rénale chronique terminale,382190,230.0,0.06
2016,34,de 35 à 39 ans,Maladies cardioneurovasculaires,1847780,3470.0,0.19
2016,34,de 35 à 39 ans,Maladies du foie ou du pancréas (hors mucoviscidose),139580,920.0,0.66
2016,34,de 35 à 39 ans,Maladies inflammatoires ou rares ou infection VIH,1465590,6610.0,0.45
2016,34,de 35 à 39 ans,Maladies neurologiques,837480,3080.0,0.37
2016,34,de 35 à 39 ans,Maladies psychiatriques,977060,12160.0,1.24
2016,34,de 35 à 39 ans,Maladies respiratoires chroniques (hors mucoviscidose),139580,4500.0,3.22
2016,34,de 40 à 44 ans,Cancers,1489440,8760.0,0.59
2016,34,de 40 à 44 ans,Diabète,141120,2240.0,1.59
2016,34,de 40 à 44 ans,Insuffisance rénale chronique terminale,352800,240.0,0.07
2016,34,de 40 à 44 ans,Maladies cardioneurovasculaires,1975680,6270.0,0.32
2016,34,de 40 à 44 ans,Maladies du foie ou du pancréas (hors mucoviscidose),141120,1240.0,0.88
2016,34,de 40 à 44 ans,Maladies inflammatoires ou rares ou infection VIH,1411200,8270.0,0.59
2016,34,de 40 à 44 ans,Maladies neurologiques,1058400,3610.0,0.34
2016,34,de 40 à 44 ans,Maladies psychiatriques,987840,15670.0,1.59
2016,34,de 40 à 44 ans,Maladies respiratoires chroniques (hors mucoviscidose),141120,5390.0,3.82
2016,34,de 45 à 49 ans,Cancers,1888080,13880.0,0.74
2016,34,de 45 à 49 ans,Diabète,150880,3960.0,2.62
2016,34,de 45 à 49 ans,Insuffisance rénale chronique terminale,377200,280.0,0.07
2016,34,de 45 à 49 ans,Maladies cardioneurovasculaires,2185680,11670.0,0.53
2016,34,de 45 à 49 ans,Maladies du foie ou du pancréas (hors mucoviscidose),150880,1940.0,1.29
2016,34,de 45 à 49 ans,Maladies inflammatoires ou rares ou infection VIH,1508800,10720.0,0.71
2016,34,de 45 à 49 ans,Maladies neurologiques,1207040,4620.0,0.38
2016,34,de 45 à 49 ans,Maladies psychiatriques,1056160,19230.0,1.82
2016,34,de 45 à 49 ans,Maladies respiratoires chroniques (hors mucoviscidose),150880,6920.0,4.59
2016,34,de 5 à 9 ans,Cancers,518640,430.0,0.08
2016,34,de 5 à 9 ans,Diabète,129660,200.0,0.15
2016,34,de 5 à 9 ans,Maladies cardioneurovasculaires,713130,1050.0,0.15
2016,34,de 5 à 9 ans,Maladies du foie ou du pancréas (hors mucoviscidose),129660,60.0,0.05
2016,34,de 5 à 9 ans,Maladies inflammatoires ou rares ou infection VIH,940890,1230.0,0.13
2016,34,de 5 à 9 ans,Maladies neurologiques,551910,1950.0,0.35
2016,34,de 5 à 9 ans,Maladies psychiatriques,713130,6400.0,0.9
2016,34,de 5 à 9 ans,Maladies respiratoires chroniques (hors mucoviscidose),129660,8040.0,6.2
2016,34,de 50 à 54 ans,Cancers,1922180,19480.0,1.01
2016,34,de 50 à 54 ans,Diabète,147860,6660.0,4.5
2016,34,de 50 à 54 ans,Insuffisance rénale chronique terminale,443580,410.0,0.09
2016,34,de 50 à 54 ans,Maladies cardioneurovasculaires,2217900,19440.0,0.88
2016,34,de 50 à 54 ans,Maladies du foie ou du pancréas (hors mucoviscidose),147860,2700.0,1.83
2016,34,de 50 à 54 ans,Maladies inflammatoires ou rares ou infection VIH,1478600,11150.0,0.75
2016,34,de 50 à 54 ans,Maladies neurologiques,1182880,5290.0,0.45
2016,34,de 50 à 54 ans,Maladies psychiatriques,1035020,21150.0,2.04
2016,34,de 50 à 54 ans,Maladies respiratoires chroniques (hors mucoviscidose),147860,7740.0,5.23
2016,34,de 55 à 59 ans,Cancers,1791140,26330.0,1.47
2016,34,de 55 à 59 ans,Diabète,137780,10360.0,7.52
2016,34,de 55 à 59 ans,Insuffisance rénale chronique terminale,413340,530.0,0.13
2016,34,de 55 à 59 ans,Maladies cardioneurovasculaires,2066700,28700.0,1.39
2016,34,de 55 à 59 ans,Maladies du foie ou du pancréas (hors mucoviscidose),137780,2580.0,1.87
2016,34,de 55 à 59 ans,Maladies inflammatoires ou rares ou infection VIH,1377800,11020.0,0.8
2016,34,de 55 à 59 ans,Maladies neurologiques,1102240,5810.0,0.53
2016,34,de 55 à 59 ans,Maladies psychiatriques,964460,19800.0,2.05
2016,34,de 55 à 59 ans,Maladies respiratoires chroniques (hors mucoviscidose),137780,8840.0,6.42
2016,34,de 60 à 64 ans,Cancers,1743560,37260.0,2.14
2016,34,de 60 à 64 ans,Diabète,134120,14780.0,11.02
2016,34,de 60 à 64 ans,Insuffisance rénale chronique terminale,402360,710.0,0.18
2016,34,de 60 à 64 ans,Maladies cardioneurovasculaires,2011800,43580.0,2.17
2016,34,de 60 à 64 ans,Maladies du foie ou du pancréas (hors mucoviscidose),134120,2410.0,1.8
2016,34,de 60 à 64 ans,Maladies inflammatoires ou rares ou infection VIH,1341200,11150.0,0.83
2016,34,de 60 à 64 ans,Maladies neurologiques,1072960,6630.0,0.62
2016,34,de 60 à 64 ans,Maladies psychiatriques,871780,18540.0,2.13
2016,34,de 60 à 64 ans,Maladies respiratoires chroniques (hors mucoviscidose),134120,10840.0,8.08
2016,34,de 65 à 69 ans,Cancers,1828320,54460.0,2.98
2016,34,de 65 à 69 ans,Diabète,140640,19460.0,13.84
2016,34,de 65 à 69 ans,Insuffisance rénale chronique terminale,421920,800.0,0.19
2016,34,de 65 à 69 ans,Maladies cardioneurovasculaires,2109600,60660.0,2.88
2016,34,de 65 à 69 ans,Maladies du foie ou du pancréas (hors mucoviscidose),140640,2400.0,1.71
2016,34,de 65 à 69 ans,Maladies inflammatoires ou rares ou infection VIH,1406400,12190.0,0.87
2016,34,de 65 à 69 ans,Maladies neurologiques,1125120,8080.0,0.72
2016,34,de 65 à 69 ans,Maladies psychiatriques,914160,15000.0,1.64
2016,34,de 65 à 69 ans,Maladies respiratoires chroniques (hors mucoviscidose),140640,12420.0,8.83
2016,34,de 70 à 74 ans,Cancers,1405040,55580.0,3.96
2016,34,de 70 à 74 ans,Diabète,108080,18740.0,17.34
2016,34,de 70 à 74 ans,Insuffisance rénale chronique terminale,324240,770.0,0.24
2016,34,de 70 à 74 ans,Maladies cardioneurovasculaires,1621200,66210.0,4.08
2016,34,de 70 à 74 ans,Maladies du foie ou du pancréas (hors mucoviscidose),108080,1900.0,1.76
2016,34,de 70 à 74 ans,Maladies inflammatoires ou rares ou infection VIH,1080800,10190.0,0.94
2016,34,de 70 à 74 ans,Maladies neurologiques,864640,9730.0,1.13
2016,34,de 70 à 74 ans,Maladies psychiatriques,648480,10910.0,1.68
2016,34,de 70 à 74 ans,Maladies respiratoires chroniques (hors mucoviscidose),108080,10860.0,10.05
2016,34,de 75 à 79 ans,Cancers,997880,45520.0,4.56
2016,34,de 75 à 79 ans,Diabète,76760,14400.0,18.76
2016,34,de 75 à 79 ans,Insuffisance rénale chronique terminale,230280,610.0,0.26
2016,34,de 75 à 79 ans,Maladies cardioneurovasculaires,1151400,62690.0,5.44
2016,34,de 75 à 79 ans,Maladies du foie ou du pancréas (hors mucoviscidose),76760,1300.0,1.69
2016,34,de 75 à 79 ans,Maladies inflammatoires ou rares ou infection VIH,746770,7460.0,1.0
2016,34,de 75 à 79 ans,Maladies neurologiques,614080,12200.0,1.99
2016,34,de 75 à 79 ans,Maladies psychiatriques,443010,8810.0,1.99
2016,34,de 75 à 79 ans,Maladies respiratoires chroniques (hors mucoviscidose),76760,8480.0,11.05
2016,34,de 80 à 84 ans,Cancers,872720,42700.0,4.89
2016,34,de 80 à 84 ans,Diabète,67130,13380.0,19.93
2016,34,de 80 à 84 ans,Insuffisance rénale chronique terminale,134260,710.0,0.53
2016,34,de 80 à 84 ans,Maladies cardioneurovasculaires,1006950,75170.0,7.47
2016,34,de 80 à 84 ans,Maladies du foie ou du pancréas (hors mucoviscidose),67130,1060.0,1.58
2016,34,de 80 à 84 ans,Maladies inflammatoires ou rares ou infection VIH,651870,6830.0,1.05
2016,34,de 80 à 84 ans,Maladies neurologiques,522900,18970.0,3.63
2016,34,de 80 à 84 ans,Maladies psychiatriques,388640,8130.0,2.09
2016,34,de 80 à 84 ans,Maladies respiratoires chroniques (hors mucoviscidose),67130,8260.0,12.3
2016,34,de 85 à 89 ans,Cancers,636740,31660.0,4.97
2016,34,de 85 à 89 ans,Diabète,48980,9180.0,18.74
2016,34,de 85 à 89 ans,Insuffisance rénale chronique terminale,97960,490.0,0.5
2016,34,de 85 à 89 ans,Maladies cardioneurovasculaires,734700,70420.0,9.58
2016,34,de 85 à 89 ans,Maladies du foie ou du pancréas (hors mucoviscidose),48980,740.0,1.51
2016,34,de 85 à 89 ans,Maladies inflammatoires ou rares ou infection VIH,440820,4830.0,1.1
2016,34,de 85 à 89 ans,Maladies neurologiques,373780,22240.0,5.95
2016,34,de 85 à 89 ans,Maladies psychiatriques,244900,6450.0,2.63
2016,34,de 85 à 89 ans,Maladies respiratoires chroniques (hors mucoviscidose),48980,6440.0,13.15
2016,34,de 90 à 94 ans,Cancers,325800,16360.0,5.02
2016,34,de 90 à 94 ans,Diabète,25760,3760.0,14.6
2016,34,de 90 à 94 ans,Insuffisance rénale chronique terminale,51520,200.0,0.39
2016,34,de 90 à 94 ans,Maladies cardioneurovasculaires,386400,43440.0,11.24
2016,34,de 90 à 94 ans,Maladies du foie ou du pancréas (hors mucoviscidose),25760,340.0,1.32
2016,34,de 90 à 94 ans,Maladies inflammatoires ou rares ou infection VIH,216640,1950.0,0.9
2016,34,de 90 à 94 ans,Maladies neurologiques,150760,15560.0,10.32
2016,34,de 90 à 94 ans,Maladies psychiatriques,121200,3520.0,2.9
2016,34,de 90 à 94 ans,Maladies respiratoires chroniques (hors mucoviscidose),25760,3360.0,13.04
